"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.925,1.9,13385.08,2558174906.88,60126356.72,170809839.6,50.24,683002781.52,0.48,441.2,4419352064966.52,5e-15,0.48
0.925,2.3,11319.6,3893585167.04,91132647.52,259800402.08,50.16,1039197010.2,0.56,373,5693932091480.16,5e-15,0.56
0.925,2.5,9625.84,4390472081.88,102613234.32,292944426.8,50.04,1171729470.32,0.76,316.84,5439475560881.52,5e-15,0.76
0.925,2.7,9862.32,4803879037.44,112322698.56,320559034.36,50.08,1282234057.44,0.84,324.88,6124174810744.04,5e-15,0.84
0.925,2.9,9868.2,5165104845.8,120701443.44,344661574.68,50.04,1378657756.04,0.76,325.72,6611632104793.6,5e-15,0.76
0.925,3.1,7391.22,5458775951.24,128065027.44,364666788.56,50.24,1458677263.88,0.84,242.92,5207831859911.68,5e-15,0.84
0.925,3.3,7679.7,5738905907.6,134486727,383547464.16,50.12,1534123962.2,0.92,252.68,5700843455555.8,5e-15,0.92
0.925,3.5,9342.32,5976664641.72,140262798.76,399385801.76,50.24,1597543694.72,0.76,308.32,7284876171859.32,5e-15,0.76
0.925,3.7,7962.78,6193748397,145368832.96,413940338.12,50.24,1655743548.24,0.88,262.36,6424121599318.8,5e-15,0.88
0.925,3.9,8314.7,6394141622.48,149861954.56,427207410.16,50.16,1708833444.28,0.84,274.52,6936891245295.12,5e-15,0.84
0.925,4.1,6169.42,6555324717.88,154304392.28,438986455.6,50.32,1755968708.6,0.92,203,5247279671522.44,5e-15,0.92
0.925,4.3,9343.44,6721406586.32,157923470.12,449418163.16,50.28,1797672480.8,0.72,308.72,8237918723353.72,5e-15,0.72
0.925,4.7,7557.94,6993044714.52,164691508.8,467902921,50.4,1871604136.8,0.84,249.32,6923254996269.24,5e-15,0.84
0.925,4.5,6334.9,6866897239,161352053.52,459187638.88,50.28,1836740563.96,0.92,208.44,5662262437259.96,5e-15,0.92
0.925,4.9,7309.3,7113376394.68,167686371.12,476111357.96,50.44,1904453322.8,0.92,241.32,6815000110706.76,5e-15,0.92
0.925,5.1,7777.04,7230728495.96,170192168.96,483779686.44,50.36,1935110308.48,0.84,256.84,7380929638721.12,5e-15,0.84
0.95,0.5,1213.28,0,0,0,44.76,-0.08,0,9,6064026.28,5e-15,0
0.95,1.1,5384.14,3.4,0.08,0.24,50.04,1.08,0,16.44,24312072.56,5e-15,0
0.95,0.9,1485.04,0,0,0.16,49.8,0.6,0,11.8,13632266.36,5e-15,0
0.95,1.3,18250.5,370.36,9.04,23.24,50.16,94.56,0,50.64,86492406.04,5e-15,0
0.95,0.7,1142.58,0,0,0.08,49.2,0.24,0,9.32,9013298.04,5e-15,0
0.95,1.5,17841.94,771517274.2,17799907,50857105.72,50,203433184.72,0.08,588.52,1640084921081.88,5e-15,0.08
0.95,2.1,14496.74,3388896883.6,78403771.96,223780253.68,50.08,895116837.76,0.52,478.64,6273299225368.2,5e-15,0.52
0.95,1.7,14380.48,1846301572.4,42649389.88,121797354.72,50.04,487190533.04,0.44,473.68,3297066325999.84,5e-15,0.44
0.95,1.9,15064.6,2679033196.68,62091530.24,176954373.8,50.12,707729496.12,0.28,497.12,5143733205934.44,5e-15,0.28
0.95,2.3,11039.18,3942361901.52,91533183.52,260635300.32,50.24,1042539805.36,0.68,363.72,5537147955771.48,5e-15,0.68
0.95,2.5,7849.84,4426262402.36,102785651.8,292689137.92,50.24,1170762101.04,0.88,257.76,4395811090645.24,5e-15,0.88
0.95,2.7,8380.3,4841968798.44,112375747.28,320176831.44,50.2,1280718461.2,0.88,275.64,5168329337487.92,5e-15,0.88
0.95,2.9,9840.74,5207396798.08,120620842.04,344334311.2,50.04,1377279170.24,0.68,324.44,6587436462322.6,5e-15,0.68
0.95,3.1,8905.22,5506029485.04,127840927.52,364219660.24,50.2,1456881024.88,0.84,293.68,6309471312571.68,5e-15,0.84
0.95,3.3,9675.9,5767952216.2,134239022.36,381818063.64,50.32,1527276029.2,0.8,319.36,7210603318089.36,5e-15,0.8
0.95,3.5,8683.88,6009250164.32,139880552.92,397858108.6,50.32,1591433500.64,0.88,286.4,6736889909581.24,5e-15,0.88
0.95,3.7,9412.5,6221653407.72,144952519.04,412045456.28,50.36,1648179362.92,0.8,310.8,7583723593024.52,5e-15,0.8
0.95,3.9,9217.46,6391452718.4,149740840.88,424519435.4,50.2,1696651111.8,0.92,304.2,7673058452146.36,5e-15,0.92
0.95,4.1,7408.64,6569886884.32,153781696.36,436303699.44,50.08,1743479370,0.96,244.28,6314970422551.32,5e-15,0.96
0.95,4.3,8382.38,6760614366.88,156947469.32,447405472.48,50.16,1789618019.88,0.8,276.72,7344098648130.48,5e-15,0.8
0.95,4.7,9910.06,7017370842.2,163940371.08,465237591.72,50.48,1860953858.08,0.72,327.8,9071956715023.6,5e-15,0.72
0.95,4.5,8033.12,6897109075.76,160499594.52,456751301.72,50.28,1827002963.44,0.8,265.12,7185438841969.64,5e-15,0.8
0.95,4.9,7559.02,7145593490.56,166551879.08,473454170.28,50.36,1893817624.52,0.96,249.56,7013958769288.24,5e-15,0.96
0.95,5.1,8409.38,7263755770.2,168932287.72,481034337.88,50.24,1924145801.4,0.8,278,7946197988168.68,5e-15,0.8
0.975,0.5,1212.3,0,0,0.04,45.36,0,0,8.96,5906936.76,5e-15,0
0.975,1.1,7731.68,0.08,0,0.04,50.04,0.2,0,16.6,23499556.92,5e-15,0
0.975,0.9,1527.16,0,0,0.08,50,0.16,0,11.12,14970598.76,5e-15,0
0.975,1.3,18250.5,430.16,10.56,25.28,50,102.2,0,61.08,106965348.92,5e-15,0
0.975,0.7,1136.44,0,0,0.16,49.6,0.52,0,9.28,9167279.36,5e-15,0
0.975,1.5,16543.62,832616648.24,19070671.08,54387625.6,50.16,217550555.6,0.2,544.8,1628502406003.6,5e-15,0.2
0.975,2.1,13571.94,3432531064.4,78882361.52,224637035.84,50.24,898558792.76,0.48,448,5869366928969.44,5e-15,0.48
0.975,1.7,15400.2,1922317573.48,43990308.6,125588757.44,50.04,502336930.88,0.32,508.04,3670059219256.52,5e-15,0.32
0.975,1.9,14142.14,2766847616.28,63367381,180856541.28,50.08,723426589.52,0.4,466.12,4913221407352,5e-15,0.4
0.975,2.3,10725.86,4006761472.56,92036141.72,262239198.88,50.2,1048961767.04,0.84,353.4,5430360078879.4,5e-15,0.84
0.975,2.5,10466.92,4502258740.32,103134744.56,294498458.8,50.04,1177985138.04,0.76,345.08,5963061950914.44,5e-15,0.76
0.975,2.7,8027.48,4896273620.36,112442913.44,320546876.36,50.16,1282176979.84,0.88,264.08,4948056823533.68,5e-15,0.88
0.975,2.9,9315.24,5243668248.36,120540068.92,343430585.24,50.2,1373719588.8,0.72,307.08,6208248047243.48,5e-15,0.72
0.975,3.1,9373.88,5539311784.4,127651274.56,363080703.84,50.32,1452310043.6,0.8,309.08,6622200173979.68,5e-15,0.8
0.975,3.3,11292.08,5832144577.2,133689618.84,381757153.68,50.04,1527019036.92,0.76,372.96,8443537691867.8,5e-15,0.76
0.975,3.5,8916.16,6051180035.08,139379798.96,396647855.28,50.28,1586604095,0.84,294.08,6893259336577.68,5e-15,0.84
0.975,3.7,9690.96,6264204376,144303363.08,410663673.52,50.28,1642639372.08,0.72,319.92,7789276850849.64,5e-15,0.72
0.975,3.9,8811.8,6461022117.96,148612530.2,423426079.2,50.2,1693696245.04,0.84,290.88,7296046451806.16,5e-15,0.84
0.975,4.1,10578.22,6628069610.28,152709469.56,434584071.96,50.28,1738340627.68,0.72,349.84,9041589099837.76,5e-15,0.72
0.975,4.3,8138.4,6789686363.56,156202015.72,445041431.44,50.2,1780176561.12,0.92,268.44,7086246299338.76,5e-15,0.92
0.975,4.7,7971.3,6839790123.8,160582746.88,449981143.28,50.36,1796691832.52,0.84,263.08,7231089609906.4,5e-15,0.84
0.975,4.5,7097.4,6924898132.8,159702275.2,454235560.68,50.32,1816963783.24,0.96,234.08,6293397219263,5e-15,0.96
0.975,4.9,7185.02,7162217351.64,165977176.32,470451752.8,50.56,1881814611.6,0.88,237.12,6613946802769.08,5e-15,0.88
0.975,5.1,7408.22,7232045704.88,169589683.72,477060198.68,50.28,1904414718.84,0.92,244.72,6943162877072.36,5e-15,0.92
1,0.5,1199.9,0,0,0,45.28,-0.16,0,8.44,5489459.32,5e-15,0
1,1.1,8903.72,11.64,0.2,0.96,50,3.68,0,17.56,26976528.64,5e-15,0
1,0.9,1487.74,0,0,0.08,50,0.2,0,10.96,13890531.64,5e-15,0
1,1.3,18250.5,525.92,12.24,33.68,50.04,133.32,0,75.88,126972883.16,5e-15,0
1,0.7,1132.28,0,0,0.04,49.44,0.04,0,8.4,8433370.4,5e-15,0
1,1.5,16745.24,915482792.16,20778475.52,59223666.6,50.2,236892477.08,0.2,552,1796366999209.04,5e-15,0.2
1,2.1,10451.14,3516501030.04,79794811.44,227705320.12,50.08,910803326.44,0.76,344.04,4554788510237.04,5e-15,0.76
1,1.7,14647.38,2005355504.32,45426717.4,129708682.4,50.04,518835233.84,0.48,483,3591301862341.16,5e-15,0.48
1,1.9,12330.02,2738571140.8,62301550.88,177395346.04,50.12,709425611.52,0.56,406.04,4310695533567.32,5e-15,0.56
1,2.3,8605.98,4089316233.4,92655119.12,264727492,50,1058895868,0.84,282.84,4350581846619.36,5e-15,0.84
1,2.5,11703.2,4552108470.32,103331568.52,294892203.4,50.08,1179560088.72,0.68,386.16,6703116090898.52,5e-15,0.68
1,2.7,11852.64,4938521085.88,112470179.52,320266017.4,50.24,1281060935.44,0.68,391.32,7400842960695.16,5e-15,0.68
1,2.9,8391.06,5298002022.24,120396739.2,343407377.2,50.12,1373616462.4,0.76,276.04,5570665807222.24,5e-15,0.76
1,3.1,8439.98,5586603625.04,127376551.2,362499195.24,50.28,1449992219.84,0.84,278.36,5935706745020.64,5e-15,0.84
1,3.3,9775.88,5843645152.08,133540679.6,379436704.48,50.4,1517756159.16,0.8,322.56,7231335424214.2,5e-15,0.8
1,3.5,9183.1,6096200227,138818634.24,395501147.36,50.2,1581999737.92,0.84,303,7086920111267.16,5e-15,0.84
1,3.7,7661.62,6292125305.4,143865293.56,408706668.28,50.4,1634807383.68,0.8,252.6,6092715894241.04,5e-15,0.8
1,3.9,10213.74,6484716302.16,148149275.36,421158677.2,50.36,1684623234.6,0.76,337.48,8440527785357.84,5e-15,0.76
1,4.1,4300.58,6669162780.08,151788029.2,432690903.88,50.16,1730774956.12,1,140.56,3563515443844.92,5e-15,1
1,4.3,6985.06,6818529854.92,155461623.08,442806604.12,50.24,1771326219.4,0.88,230.28,6029061246079.44,5e-15,0.88
1,4.7,7688.1,7084471655.72,161789713.36,460157858.32,50.32,1840618346.68,0.84,253.72,6928901363951.68,5e-15,0.84
1,4.5,8902.8,6942984711.44,159178113.76,451441903.64,50.52,1805751443.68,0.84,294.24,7889689681583.72,5e-15,0.84
1,4.9,8848.22,7194407782.2,164830344.76,467731305.04,50.48,1870944339.88,0.84,292.48,8134712210215.64,5e-15,0.84
1,5.1,7896.42,7310697740.84,167099137.64,475016480.4,50.36,1900058681.96,0.84,260.68,7363413235850.68,5e-15,0.84
